# BLASTN 2.12.0+
# Query: MDDBOTU000001
# Database: backbone_blastdb/backbone
# Fields: query id, subject id, % identity, evalue, alignment length, % query coverage per hsp
# 10 hits found
MDDBOTU000002	SH1171329.08FU_MG461212_reps	88.571	4.62e-66	210	70
# BLASTN 2.12.0+
# Query: MDDBOTU000003
# Database: backbone_blastdb/backbone
# Fields: query id, subject id, % identity, evalue, alignment length, % query coverage per hsp
# 10 hits found
MDDBOTU000003	SH1230718.08FU_KP109910_refs	96.763	5.47e-130	278	94
MDDBOTU000003	SH1230714.08FU_AY561221_refs	97.211	1.99e-119	251	85
MDDBOTU000003	SH1230712.08FU_LC095213_refs	97.211	7.17e-119	251	84
MDDBOTU000003	SH1230713.08FU_AF461606_reps	97.211	7.17e-119	251	85
MDDBOTU000003	SH1230721.08FU_UDB004843_reps	96.032	2.01e-114	252	85
MDDBOTU000003	SH1189902.08FU_KT264537_reps	86.420	5.95e-70	243	81
MDDBOTU000003	SH1185067.08FU_KM879337_refs	86.531	2.14e-69	245	81
MDDBOTU000003	SH1238509.08FU_HQ832843_reps	88.000	7.70e-69	225	73
MDDBOTU000003	SH1149672.08FU_FJ612606_reps	88.128	9.96e-68	219	72
MDDBOTU000003	SH1238511.08FU_EU020030_reps	87.556	3.58e-67	225	73
# BLASTN 2.12.0+
# Query: MDDBOTU000004
# Database: backbone_blastdb/backbone
# Fields: query id, subject id, % identity, evalue, alignment length, % query coverage per hsp
# 10 hits found
MDDBOTU000004	SH1186231.08FU_AF444321_refs	100.000	1.21e-141	270	87
MDDBOTU000004	SH1186235.08FU_DQ420869_refs	92.989	7.62e-109	271	87
MDDBOTU000004	SH1186236.08FU_AB519800_refs	92.222	4.59e-106	270	87
MDDBOTU000004	SH2593027.08FU_MH793359_reps	91.544	3.57e-102	272	87
MDDBOTU000004	SH1186237.08FU_JN032527_refs	88.192	7.84e-89	271	87
MDDBOTU000004	SH1216545.08FU_HM461578_reps	85.921	1.03e-77	277	87
MDDBOTU000004	SH1151382.08FU_AF042402_reps	84.211	1.33e-76	304	96
MDDBOTU000004	SH1216543.08FU_JF680904_refs	85.401	6.19e-75	274	87
MDDBOTU000004	SH2606713.08FU_MW215636_reps	84.192	6.19e-75	291	93
MDDBOTU000004	SH1151381.08FU_AF444315_refs	86.667	8.01e-74	255	82
# BLASTN 2.12.0+
# Query: MDDBOTU000005
# Database: backbone_blastdb/backbone
# Fields: query id, subject id, % identity, evalue, alignment length, % query coverage per hsp
# 10 hits found
MDDBOTU000005	SH1215740.08FU_KF981440_refs	99.234	2.56e-133	261	87
MDDBOTU000005	SH1215875.08FU_KX690135_reps	97.482	2.56e-133	278	92
MDDBOTU000005	SH1215741.08FU_AB625592_refs	97.338	5.59e-125	263	87
MDDBOTU000005	SH1215752.08FU_HQ906667_refs	96.324	5.59e-125	272	89
MDDBOTU000005	SH1215772.08FU_MH428676_reps	96.958	7.23e-124	263	87
MDDBOTU000005	SH1215779.08FU_UDB0122298_reps	96.578	1.21e-121	263	87
MDDBOTU000005	SH1215755.08FU_KP204017_refs	96.578	1.21e-121	263	87
MDDBOTU000005	SH1215738.08FU_HM365253_refs	98.367	1.56e-120	245	81
MDDBOTU000005	SH1215804.08FU_FJ867939_reps	95.849	2.02e-119	265	87
MDDBOTU000005	SH1215818.08FU_KU746672_reps	95.817	2.62e-118	263	87
# BLASTN 2.12.0+
# Query: MDDBOTU000006
# Database: backbone_blastdb/backbone
# Fields: query id, subject id, % identity, evalue, alignment length, % query coverage per hsp
# 10 hits found
MDDBOTU000006	SH1179538.08FU_JX266857_refs	92.701	2.25e-50	137	35
MDDBOTU000006	SH1191541.08FU_EU118657_refs	95.798	8.10e-50	119	31
MDDBOTU000006	SH1191547.08FU_KP814283_reps	91.608	8.10e-50	143	37
MDDBOTU000006	SH1153567.08FU_AF516560_reps	90.728	8.10e-50	151	38
MDDBOTU000006	SH2603262.08FU_UDB0565359_reps	95.798	2.91e-49	119	31
MDDBOTU000006	SH1173538.08FU_GU053943_reps	95.122	2.91e-49	123	32
MDDBOTU000006	SH1153559.08FU_KJ140555_refs	95.122	2.91e-49	123	32
MDDBOTU000006	SH1153562.08FU_KC415179_reps	95.122	2.91e-49	123	32
MDDBOTU000006	SH1179646.08FU_JX136466_reps	95.122	2.91e-49	123	32
MDDBOTU000006	SH1179649.08FU_GQ337912_refs	95.122	2.91e-49	123	32
# BLASTN 2.12.0+
# Query: MDDBOTU000007
# Database: backbone_blastdb/backbone
# Fields: query id, subject id, % identity, evalue, alignment length, % query coverage per hsp
# 10 hits found
MDDBOTU000007	SH1160810.08FU_MT459414_reps	97.193	4.49e-136	285	90
MDDBOTU000007	SH1162291.08FU_JX091463_reps	95.254	1.63e-130	295	93
MDDBOTU000007	SH1162375.08FU_JX091466_refs	95.254	1.63e-130	295	93
MDDBOTU000007	SH1156544.08FU_KF031346_reps	94.408	5.85e-130	304	95
MDDBOTU000007	SH1162377.08FU_JX091458_reps	94.915	7.56e-129	295	93
MDDBOTU000007	SH1162955.08FU_KF303666_refs	95.156	3.52e-127	289	91
MDDBOTU000007	SH1161230.08FU_AY157488_reps	94.040	3.52e-127	302	95
MDDBOTU000007	SH1162956.08FU_KF303650_refs	94.810	1.64e-125	289	91
MDDBOTU000007	SH1166094.08FU_JF439501_reps	96.324	5.89e-125	272	86
MDDBOTU000007	SH1162479.08FU_JX091436_reps	93.919	7.62e-124	296	93
# BLASTN 2.12.0+
# Query: MDDBOTU000008
# Database: backbone_blastdb/backbone
# Fields: query id, subject id, % identity, evalue, alignment length, % query coverage per hsp
# 10 hits found
MDDBOTU000008	SH1177809.08FU_KU685637_reps	96.825	6.44e-150	315	89
MDDBOTU000008	SH1177797.08FU_KU685682_reps	94.690	3.00e-148	339	95
MDDBOTU000008	SH1177812.08FU_KC679840_reps	96.519	3.00e-148	316	89
MDDBOTU000008	SH1177778.08FU_UDB0580733_reps	96.497	3.88e-147	314	89
MDDBOTU000008	SH1177798.08FU_KR673539_reps	97.039	6.49e-145	304	86
MDDBOTU000008	SH1177783.08FU_AB922921_reps	95.584	8.39e-144	317	89
MDDBOTU000008	SH1177771.08FU_KJ461893_refs	95.597	8.39e-144	318	89
MDDBOTU000008	SH1177811.08FU_KF937336_reps	95.541	3.90e-142	314	88
MDDBOTU000008	SH1177805.08FU_JX504135_reps	95.238	1.40e-141	315	89
MDDBOTU000008	SH1177777.08FU_MT279248_reps	94.969	1.82e-140	318	89
# BLASTN 2.12.0+
# Query: MDDBOTU000009
# Database: backbone_blastdb/backbone
# Fields: query id, subject id, % identity, evalue, alignment length, % query coverage per hsp
# 10 hits found
MDDBOTU000009	SH1230718.08FU_KP109910_refs	95.668	5.49e-125	277	94
MDDBOTU000009	SH1230714.08FU_AY561221_refs	96.400	5.56e-115	250	84
MDDBOTU000009	SH1230712.08FU_LC095213_refs	94.841	2.02e-109	252	85
MDDBOTU000009	SH1230713.08FU_AF461606_reps	94.779	9.38e-108	249	84
MDDBOTU000009	SH1230721.08FU_UDB004843_reps	94.378	1.21e-106	249	84
MDDBOTU000009	SH1171329.08FU_MG461212_reps	88.571	4.62e-66	210	70
MDDBOTU000009	SH1182208.08FU_KF513519_reps	85.098	4.62e-66	255	83
MDDBOTU000009	SH1149672.08FU_FJ612606_reps	87.671	1.66e-65	219	72
MDDBOTU000009	SH1143979.08FU_FJ919663_refs	88.517	1.66e-65	209	70
MDDBOTU000009	SH1215161.08FU_LN810822_reps	89.447	5.97e-65	199	67
# BLASTN 2.12.0+
# Query: MDDBOTU000010
# Database: backbone_blastdb/backbone
# Fields: query id, subject id, % identity, evalue, alignment length, % query coverage per hsp
# 10 hits found
MDDBOTU000010	SH1215741.08FU_AB625592_refs	99.237	2.56e-133	262	87
MDDBOTU000010	SH1215875.08FU_KX690135_reps	97.482	2.56e-133	278	92
MDDBOTU000010	SH1215772.08FU_MH428676_reps	98.099	7.18e-129	263	87
MDDBOTU000010	SH1215740.08FU_KF981440_refs	97.328	5.59e-125	262	87
MDDBOTU000010	SH1215779.08FU_UDB0122298_reps	96.958	2.60e-123	263	87
MDDBOTU000010	SH1215752.08FU_HQ906667_refs	95.971	2.60e-123	273	89
MDDBOTU000010	SH1215796.08FU_JX280829_refs	95.255	5.63e-120	274	89
MDDBOTU000010	SH1215804.08FU_FJ867939_reps	95.865	2.02e-119	266	87
MDDBOTU000010	SH1215738.08FU_HM365253_refs	97.561	3.39e-117	246	81
MDDBOTU000010	SH1215818.08FU_KU746672_reps	95.455	1.22e-116	264	87
# BLASTN 2.12.0+
# Query: MDDBOTU000011
# Database: backbone_blastdb/backbone
# Fields: query id, subject id, % identity, evalue, alignment length, % query coverage per hsp
# 10 hits found
MDDBOTU000011	SH1226600.08FU_MN263013_reps	97.756	3.05e-153	312	86
MDDBOTU000011	SH1226686.08FU_UDB0760594_reps	95.988	8.53e-149	324	89
MDDBOTU000011	SH1226625.08FU_JF908688_reps	94.444	8.53e-149	342	94
MDDBOTU000011	SH1226634.08FU_MH211663_reps	95.016	1.11e-142	321	89
MDDBOTU000011	SH1226587.08FU_MG835429_reps	99.615	2.42e-134	260	72
MDDBOTU000011	SH1226612.08FU_KM373269_reps	93.231	8.72e-134	325	89
MDDBOTU000011	SH1226640.08FU_AB922945_reps	93.910	1.13e-132	312	86
MDDBOTU000011	SH1226622.08FU_LC367872_reps	90.831	6.79e-130	349	94
MDDBOTU000011	SH1226598.08FU_KF412384_reps	93.688	1.47e-126	301	83
MDDBOTU000011	SH1226594.08FU_MG857627_reps	91.411	1.90e-125	326	89
# BLASTN 2.12.0+
# Query: MDDBOTU000012
# Database: backbone_blastdb/backbone
# Fields: query id, subject id, % identity, evalue, alignment length, % query coverage per hsp
# 10 hits found
MDDBOTU000012	SH1226600.08FU_MN263013_reps	97.436	1.42e-151	312	86
MDDBOTU000012	SH1226686.08FU_UDB0760594_reps	95.679	3.97e-147	324	89
MDDBOTU000012	SH1226625.08FU_JF908688_reps	94.152	3.97e-147	342	94
MDDBOTU000012	SH1226634.08FU_MH211663_reps	94.704	5.17e-141	321	89
MDDBOTU000012	SH1226587.08FU_MG835429_reps	100.000	5.21e-136	260	72
MDDBOTU000012	SH1226612.08FU_KM373269_reps	92.923	4.05e-132	325	89
MDDBOTU000012	SH1226640.08FU_AB922945_reps	93.590	5.25e-131	312	86
MDDBOTU000012	SH1226622.08FU_LC367872_reps	90.544	3.16e-128	349	94
MDDBOTU000012	SH1152107.08FU_KX441165_reps	91.950	1.47e-126	323	89
MDDBOTU000012	SH2593116.08FU_KX441220_reps	91.615	6.83e-125	322	89
# BLASTN 2.12.0+
# Query: MDDBOTU000013
# Database: backbone_blastdb/backbone
# Fields: query id, subject id, % identity, evalue, alignment length, % query coverage per hsp
# 10 hits found
MDDBOTU000013	SH1156106.08FU_KU597342_reps	97.107	7.09e-114	242	83
MDDBOTU000013	SH3566617.08FU_MT321787_reps	95.652	2.55e-113	253	87
MDDBOTU000013	SH1156127.08FU_JN943613_reps	96.680	1.19e-111	241	82
MDDBOTU000013	SH1156101.08FU_UDB0557885_reps	95.219	1.54e-110	251	86
MDDBOTU000013	SH1156151.08FU_UDB090425_reps	95.200	5.52e-110	250	86
MDDBOTU000013	SH1156152.08FU_KY522929_reps	94.862	5.52e-110	253	87
MDDBOTU000013	SH1156097.08FU_UDB059176_reps	94.841	1.99e-109	252	86
MDDBOTU000013	SH1156134.08FU_UDB012408_reps	92.620	9.24e-108	271	92
MDDBOTU000013	SH1156095.08FU_HQ211842_reps	95.455	3.32e-107	242	83
MDDBOTU000013	SH1156145.08FU_MG707571_reps	95.455	3.32e-107	242	83
# BLASTN 2.12.0+
# Query: MDDBOTU000014
# Database: backbone_blastdb/backbone
# Fields: query id, subject id, % identity, evalue, alignment length, % query coverage per hsp
# 10 hits found
MDDBOTU000014	SH1180708.08FU_DQ117451_refs	97.048	2.53e-128	271	92
MDDBOTU000014	SH1180728.08FU_JX270596_reps	95.528	3.35e-112	246	83
MDDBOTU000014	SH1180719.08FU_UDB0451623_reps	94.466	7.25e-109	253	86
MDDBOTU000014	SH1236237.08FU_AY129291_refs	93.561	7.25e-109	264	89
MDDBOTU000014	SH2601541.08FU_UDB048952_reps	93.774	1.21e-106	257	87
MDDBOTU000014	SH1145573.08FU_JN032535_reps	94.071	1.21e-106	253	85
MDDBOTU000014	SH1236247.08FU_JN053156_reps	93.625	7.30e-104	251	85
MDDBOTU000014	SH1145532.08FU_KX909200_reps	93.574	2.63e-103	249	84
MDDBOTU000014	SH1236238.08FU_MH859938_refs	92.075	9.44e-103	265	89
MDDBOTU000014	SH1145518.08FU_GQ154570_refs	93.227	9.44e-103	251	85
# BLASTN 2.12.0+
# Query: MDDBOTU000015
# Database: backbone_blastdb/backbone
# Fields: query id, subject id, % identity, evalue, alignment length, % query coverage per hsp
# 10 hits found
MDDBOTU000015	SH1186231.08FU_AF444321_refs	99.630	5.65e-140	270	87
MDDBOTU000015	SH1186235.08FU_DQ420869_refs	92.620	3.55e-107	271	87
MDDBOTU000015	SH1186236.08FU_AB519800_refs	91.852	2.13e-104	270	87
MDDBOTU000015	SH2593027.08FU_MH793359_reps	91.176	1.66e-100	272	87
MDDBOTU000015	SH1186237.08FU_JN032527_refs	87.823	3.65e-87	271	87
MDDBOTU000015	SH1216545.08FU_HM461578_reps	85.560	4.79e-76	277	87
MDDBOTU000015	SH1151382.08FU_AF042402_reps	83.882	6.19e-75	304	96
MDDBOTU000015	SH1216543.08FU_JF680904_refs	85.036	2.88e-73	274	87
MDDBOTU000015	SH2606713.08FU_MW215636_reps	83.849	2.88e-73	291	93
MDDBOTU000015	SH1151381.08FU_AF444315_refs	86.275	3.73e-72	255	82
# BLASTN 2.12.0+
# Query: MDDBOTU000016
# Database: backbone_blastdb/backbone
# Fields: query id, subject id, % identity, evalue, alignment length, % query coverage per hsp
# 10 hits found
MDDBOTU000016	SH1230718.08FU_KP109910_refs	96.043	1.18e-126	278	94
MDDBOTU000016	SH1230714.08FU_AY561221_refs	96.414	4.32e-116	251	85
MDDBOTU000016	SH1230712.08FU_LC095213_refs	96.414	1.55e-115	251	84
MDDBOTU000016	SH1230713.08FU_AF461606_reps	96.414	1.55e-115	251	85
MDDBOTU000016	SH1230721.08FU_UDB004843_reps	95.238	4.35e-111	252	85
MDDBOTU000016	SH1189902.08FU_KT264537_reps	86.420	5.95e-70	243	81
MDDBOTU000016	SH1185067.08FU_KM879337_refs	86.531	2.14e-69	245	81
MDDBOTU000016	SH1149672.08FU_FJ612606_reps	88.128	9.96e-68	219	72
MDDBOTU000016	SH2592004.08FU_MH861759_reps	88.208	4.63e-66	212	70
MDDBOTU000016	SH1149328.08FU_EU304350_refs	87.671	4.63e-66	219	72
# BLASTN 2.12.0+
# Query: MDDBOTU000017
# Database: backbone_blastdb/backbone
# Fields: query id, subject id, % identity, evalue, alignment length, % query coverage per hsp
# 10 hits found
MDDBOTU000017	SH1192863.08FU_KY852473_refs	96.805	3.60e-147	313	94
MDDBOTU000017	SH1192860.08FU_LM652389_refs	98.962	1.29e-146	289	87
MDDBOTU000017	SH1192873.08FU_LM652456_refs	97.279	1.68e-140	294	88
MDDBOTU000017	SH1192872.08FU_MH861544_refs	96.333	7.84e-139	300	90
MDDBOTU000017	SH1192865.08FU_LM652457_refs	96.928	2.82e-138	293	88
MDDBOTU000017	SH1171085.08FU_LN851000_refs	92.632	3.78e-112	285	85
MDDBOTU000017	SH1172017.08FU_MK329138_reps	91.379	8.18e-109	290	87
MDDBOTU000017	SH1192859.08FU_LM652379_refs	90.210	4.96e-101	286	85
MDDBOTU000017	SH1192861.08FU_LN850994_refs	89.965	2.31e-99	289	84
MDDBOTU000017	SH1192867.08FU_LM652411_refs	89.547	3.86e-97	287	84
# BLASTN 2.12.0+
# Query: MDDBOTU000018
# Database: backbone_blastdb/backbone
# Fields: query id, subject id, % identity, evalue, alignment length, % query coverage per hsp
# 10 hits found
MDDBOTU000018	SH1237477.08FU_AF389191_refs	96.667	2.11e-139	300	94
MDDBOTU000018	SH1237499.08FU_LC482111_reps	95.307	1.30e-121	277	86
MDDBOTU000018	SH1237480.08FU_AB457006_refs	94.909	2.17e-119	275	86
MDDBOTU000018	SH1157465.08FU_AJ292419_refs	91.667	4.70e-116	312	97
MDDBOTU000018	SH1237484.08FU_AY590783_reps	94.545	4.70e-116	275	86
MDDBOTU000018	SH1237492.08FU_HQ339882_reps	91.830	1.69e-115	306	95
MDDBOTU000018	SH1237486.08FU_JN198453_reps	93.286	6.07e-115	283	87
MDDBOTU000018	SH1181291.08FU_KU846676_refs	90.506	2.18e-114	316	97
MDDBOTU000018	SH1237495.08FU_KF753859_reps	92.958	7.86e-114	284	88
MDDBOTU000018	SH1157462.08FU_AJ292414_refs	91.026	1.02e-112	312	97
# BLASTN 2.12.0+
# Query: MDDBOTU000019
# Database: backbone_blastdb/backbone
# Fields: query id, subject id, % identity, evalue, alignment length, % query coverage per hsp
# 10 hits found
MDDBOTU000019	SH1172205.08FU_KU559640_reps	95.312	2.59e-113	256	87
MDDBOTU000019	SH1172193.08FU_UDB0536623_reps	94.841	2.02e-109	252	85
MDDBOTU000019	SH1172184.08FU_DQ497948_reps	95.492	2.61e-108	244	83
MDDBOTU000019	SH1172188.08FU_MT522552_reps	93.651	2.03e-104	252	85
MDDBOTU000019	SH1236865.08FU_KX664706_reps	92.975	3.42e-97	242	82
MDDBOTU000019	SH1172187.08FU_AY969921_reps	93.478	7.41e-94	230	78
MDDBOTU000019	SH1156279.08FU_HF947887_reps	90.980	2.66e-93	255	85
MDDBOTU000019	SH1172197.08FU_UDB0293287_reps	89.683	9.65e-88	252	85
MDDBOTU000019	SH1172192.08FU_UDB060642_reps	90.000	7.51e-84	240	81
MDDBOTU000019	SH2610677.08FU_UDB0278955_reps	88.980	1.26e-81	245	83
# BLASTN 2.12.0+
# Query: MDDBOTU000020
# Database: backbone_blastdb/backbone
# Fields: query id, subject id, % identity, evalue, alignment length, % query coverage per hsp
# 10 hits found
MDDBOTU000020	SH1230718.08FU_KP109910_refs	96.390	2.53e-128	277	94
MDDBOTU000020	SH1230714.08FU_AY561221_refs	98.008	3.30e-122	251	85
MDDBOTU000020	SH1230712.08FU_LC095213_refs	96.414	1.55e-115	251	84
MDDBOTU000020	SH1230713.08FU_AF461606_reps	96.400	5.56e-115	250	85
MDDBOTU000020	SH1230721.08FU_UDB004843_reps	95.219	4.33e-111	251	85
MDDBOTU000020	SH1185067.08FU_KM879337_refs	86.066	9.92e-68	244	81
MDDBOTU000020	SH1189902.08FU_KT264537_reps	85.950	9.92e-68	242	81
MDDBOTU000020	SH1238511.08FU_EU020030_reps	87.556	1.28e-66	225	73
MDDBOTU000020	SH1238510.08FU_MT626027_reps	87.500	1.28e-66	224	73
MDDBOTU000020	SH1238508.08FU_KU377561_refs	87.556	1.28e-66	225	73
# BLASTN 2.12.0+
# Query: MDDBOTU000021
# Database: backbone_blastdb/backbone
# Fields: query id, subject id, % identity, evalue, alignment length, % query coverage per hsp
# 10 hits found
MDDBOTU000021	SH1230718.08FU_KP109910_refs	96.763	5.47e-130	278	94
MDDBOTU000021	SH1230712.08FU_LC095213_refs	96.429	4.32e-116	252	85
MDDBOTU000021	SH1230714.08FU_AY561221_refs	96.400	1.55e-115	250	84
MDDBOTU000021	SH1230713.08FU_AF461606_reps	96.400	5.59e-115	250	84
MDDBOTU000021	SH1230721.08FU_UDB004843_reps	96.000	2.60e-113	250	84
MDDBOTU000021	SH1238509.08FU_HQ832843_reps	87.946	2.77e-68	224	73
MDDBOTU000021	SH1149672.08FU_FJ612606_reps	88.128	9.96e-68	219	72
MDDBOTU000021	SH1185067.08FU_KM879337_refs	88.626	1.29e-66	211	71
MDDBOTU000021	SH1238511.08FU_EU020030_reps	87.500	1.29e-66	224	73
MDDBOTU000021	SH1238508.08FU_KU377561_refs	87.500	1.29e-66	224	73
# BLASTN 2.12.0+
# Query: MDDBOTU000022
# Database: backbone_blastdb/backbone
# Fields: query id, subject id, % identity, evalue, alignment length, % query coverage per hsp
# 10 hits found
MDDBOTU000022	SH1215816.08FU_FM955449_refs	94.902	4.41e-111	255	85
MDDBOTU000022	SH1215920.08FU_KX171944_reps	93.536	7.38e-109	263	87
MDDBOTU000022	SH1215801.08FU_HM123260_reps	93.130	1.24e-106	262	87
MDDBOTU000022	SH1149809.08FU_UDB0149950_reps	93.750	1.60e-105	256	85
MDDBOTU000022	SH1215755.08FU_KP204017_refs	94.024	5.75e-105	251	83
MDDBOTU000022	SH1215752.08FU_HQ906667_refs	93.976	7.43e-104	249	82
MDDBOTU000022	SH1215792.08FU_KY379595_reps	92.395	2.67e-103	263	87
MDDBOTU000022	SH1215738.08FU_HM365253_refs	93.625	2.67e-103	251	83
MDDBOTU000022	SH1215909.08FU_MN654349_reps	93.625	2.67e-103	251	83
MDDBOTU000022	SH1215740.08FU_KF981440_refs	93.902	9.62e-103	246	82
# BLASTN 2.12.0+
# Query: MDDBOTU000023
# Database: backbone_blastdb/backbone
# Fields: query id, subject id, % identity, evalue, alignment length, % query coverage per hsp
# 10 hits found
MDDBOTU000023	SH1179538.08FU_JX266857_refs	91.971	1.05e-48	137	35
MDDBOTU000023	SH1191541.08FU_EU118657_refs	94.958	3.77e-48	119	31
MDDBOTU000023	SH1191547.08FU_KP814283_reps	90.909	3.77e-48	143	37
MDDBOTU000023	SH1153567.08FU_AF516560_reps	90.066	3.77e-48	151	38
MDDBOTU000023	SH2603262.08FU_UDB0565359_reps	94.958	1.35e-47	119	31
MDDBOTU000023	SH1173538.08FU_GU053943_reps	94.309	1.35e-47	123	32
MDDBOTU000023	SH1153559.08FU_KJ140555_refs	94.309	1.35e-47	123	32
MDDBOTU000023	SH1153562.08FU_KC415179_reps	94.309	1.35e-47	123	32
MDDBOTU000023	SH1179646.08FU_JX136466_reps	94.309	1.35e-47	123	32
MDDBOTU000023	SH1179649.08FU_GQ337912_refs	94.309	1.35e-47	123	32
# BLASTN 2.12.0+
# Query: MDDBOTU000024
# Database: backbone_blastdb/backbone
# Fields: query id, subject id, % identity, evalue, alignment length, % query coverage per hsp
# 10 hits found
MDDBOTU000024	SH1160228.08FU_EU035405_refs	98.582	1.26e-141	282	88
MDDBOTU000024	SH1160364.08FU_MH809170_reps	97.518	4.58e-136	282	88
MDDBOTU000024	SH1160269.08FU_KP889973_reps	97.173	5.92e-135	283	88
MDDBOTU000024	SH1160272.08FU_JF691445_reps	94.212	3.57e-132	311	95
MDDBOTU000024	SH1160268.08FU_JN890098_reps	96.113	5.97e-130	283	88
MDDBOTU000024	SH1160241.08FU_EU103997_refs	93.857	2.80e-123	293	90
MDDBOTU000024	SH1160301.08FU_KU747843_reps	94.425	1.01e-122	287	88
MDDBOTU000024	SH1160262.08FU_KU195561_reps	95.000	1.01e-122	280	86
MDDBOTU000024	SH1160354.08FU_KC222693_reps	95.000	1.01e-122	280	86
MDDBOTU000024	SH1155493.08FU_FJ385273_refs	92.258	4.68e-121	310	94
# BLASTN 2.12.0+
# Query: MDDBOTU000025
# Database: backbone_blastdb/backbone
# Fields: query id, subject id, % identity, evalue, alignment length, % query coverage per hsp
# 10 hits found
MDDBOTU000025	SH1172205.08FU_KU559640_reps	95.703	5.56e-115	256	87
MDDBOTU000025	SH1172193.08FU_UDB0536623_reps	95.238	4.33e-111	252	85
MDDBOTU000025	SH1172184.08FU_DQ497948_reps	94.488	2.61e-108	254	85
MDDBOTU000025	SH1172188.08FU_MT522552_reps	94.048	4.36e-106	252	85
MDDBOTU000025	SH1236865.08FU_KX664706_reps	92.742	7.35e-99	248	84
MDDBOTU000025	SH1172187.08FU_AY969921_reps	93.913	1.59e-95	230	78
MDDBOTU000025	SH1156279.08FU_HF947887_reps	90.980	2.66e-93	255	85
MDDBOTU000025	SH1172197.08FU_UDB0293287_reps	89.683	9.65e-88	252	85
MDDBOTU000025	SH1172192.08FU_UDB060642_reps	89.105	4.49e-86	257	86
MDDBOTU000025	SH2610677.08FU_UDB0278955_reps	88.980	1.26e-81	245	83
# BLASTN 2.12.0+
# Query: MDDBOTU000026
# Database: backbone_blastdb/backbone
# Fields: query id, subject id, % identity, evalue, alignment length, % query coverage per hsp
# 10 hits found
MDDBOTU000026	SH1177428.08FU_AY624171_refs	98.131	2.82e-158	321	95
MDDBOTU000026	SH2608115.08FU_UDB0275586_reps	90.572	1.09e-107	297	87
MDDBOTU000026	SH1156995.08FU_KU555979_reps	89.298	5.10e-101	299	87
MDDBOTU000026	SH1177435.08FU_LC435735_reps	89.333	6.60e-100	300	88
MDDBOTU000026	SH1157885.08FU_KC561835_reps	88.704	3.07e-98	301	87
MDDBOTU000026	SH1177383.08FU_KC011177_reps	87.774	1.10e-97	319	93
MDDBOTU000026	SH1177373.08FU_MT078880_reps	87.898	3.97e-97	314	92
MDDBOTU000026	SH1177381.08FU_UDB035088_reps	87.869	6.65e-95	305	88
MDDBOTU000026	SH1177363.08FU_AJ292410_refs	88.000	8.60e-94	300	87
MDDBOTU000026	SH1177377.08FU_KC603897_reps	90.152	1.11e-92	264	78
# BLASTN 2.12.0+
# Query: MDDBOTU000027
# Database: backbone_blastdb/backbone
# Fields: query id, subject id, % identity, evalue, alignment length, % query coverage per hsp
# 10 hits found
MDDBOTU000027	SH1188048.08FU_AF486011_reps	99.664	4.38e-156	298	94
MDDBOTU000027	SH1187923.08FU_MH857855_refs	100.000	2.05e-149	284	90
MDDBOTU000027	SH1187854.08FU_EU280068_refs	97.834	5.83e-135	277	88
MDDBOTU000027	SH1188015.08FU_MH268138_reps	95.876	3.51e-132	291	91
MDDBOTU000027	SH1188021.08FU_KY189312_reps	96.029	1.27e-126	277	88
MDDBOTU000027	SH1187925.08FU_FJ860751_refs	96.014	1.27e-126	276	87
